,,,,,,,,,,,,,,,,,,,
,Nibe Marketing Ltd,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Nominal Ledger Transaction History,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Report Period from 01/01/2018 to 31/12/2018,,,, ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,Account: 1 - Suspense B/S,,,,,,,,,,,,,,,,,,
,Pr.,Mod.,Reference,Dept,Div,Suffix,Details,,,Cheque,,User,Doc Date,Post Date,Debit,,Credit,,Balance
,IN,AP,40002067,9000,900,,Invoice,,,,,,01/01/2018,01/01/2018,"4,181.03",,0.00,,"-6,482.26"
,IN,AP,40002068,9000,900,,Invoice,,,,,,01/01/2018,01/01/2018,"3,171.07",,0.00,,"-3,311.19"
,JN,GL,22000070,1001,100,,Opening Balance Adjustment,,,,,,01/01/2018,01/01/2018,"3,311.19",,0.00,,0.00
,,,,,,,,,,,,,,,,,,,
,Account: 1000100 - Sales - 19ltr Water,,,,,,,,,,,,,,,,,,
,Pr.,Mod.,Reference,Dept,Div,Suffix,Details,,,Cheque,,User,Doc Date,Post Date,Debit,,Credit,,Balance
,CS,AR,32000036,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,7.29,,-7.29
,CS,AR,32000084,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,3.64,,-10.93
,CS,AR,32000111,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,9.49,,-20.42
,CS,AR,32000128,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,14.53,,-34.95
,CS,AR,32000186,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,10.93,,-45.88
,CS,AR,32000214,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,10.34,,-56.22
,CS,AR,32000256,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,5.17,,-61.39
,CS,AR,32000260,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,10.17,,-71.56
,CS,AR,32000274,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,10.34,,-81.90
,CS,AR,32000280,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,7.29,,-89.19
,CS,AR,32000289,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,18.09,,-107.28
,CS,AR,32000309,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,19.24,,-126.52
,CS,AR,32000325,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,3.64,,-130.16
,CS,AR,32000445,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,5.08,,-135.24
,CS,AR,32000459,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,14.58,,-149.82
,CS,AR,32000469,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,5.08,,-154.90
,CS,AR,32000480,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,3.64,,-158.54
,CS,AR,32000507,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,7.75,,-166.29
,CS,AR,32000603,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,7.29,,-173.58
,CS,AR,32000628,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,18.22,,-191.80
,CS,AR,32000699,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,5.47,,-197.27
,CS,AR,32000709,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,11.44,,-208.71
,CS,AR,32000734,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,11.86,,-220.57
,CS,AR,32000770,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,3.64,,-224.21
,CS,AR,32000783,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,10.93,,-235.14
,CS,AR,32000811,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,10.34,,-245.48
,CS,AR,32000869,1005,100,,Cash sale,,,,,,02/01/2018,02/01/2018,0.00,,8.75,,-254.23
,IN,AR,30304360,1005,100,,Invoice,,,,,,02/01/2018,02/01/2018,0.00,,5.93,,-260.16
,IN,AR,30304361,1005,100,,Invoice,,,,,,02/01/2018,02/01/2018,0.00,,59.32,,-319.48
,IN,AR,30304387,1005,100,,Invoice,,,,,,02/01/2018,02/01/2018,0.00,,14.58,,-334.06
